16	104
 7	 93
52	104
53	 37
47	 29
17	 25
20	 72
18	 70
24	 84
43	103
33	 29
24	 72
31	 43
42	 98
23	123
15	103
31	 11
49	 37
 7	 95
37	 81
55	 91
35	 51
59	107
 5	 75
39	 57
11	 71
56	 36
15	 87
48	 74
35	 13
59	101
65	 51
19	 43
34	 48
21	 31
14	 14
53	 85
55	111
50	124
53	 51
31	 99
50	 50
51	 57
26	 70
54	 48
 9	 69
26	 46
22	108
55	 17
28	 78
50	100
62	 74
 3	 63
11	 85
23	 77
15	 95
53	 43
33	 59
28	 90
14	 42
48	 22
32	 28
13	 85
35	127
44	 60
39	 43
56	 28
49	 73
19	101
21	 25
20	102
48	 18
25	 91
25	 99
 6	 28
42	 66
25	 83
16	 22
15	 37
52	 92
29	 51
26	 26
36	 94
58	 72
42	 14
 6	 46
13	 35
61	 55
37	 31
65	 31
39	 63
36	 48
37	113
26	 22
54	 42
15	 77
19	 45
45	 31
18	102
43	 55
48	 24
 9	 79
15	  7
11	 69
52	 94
15	 15
54	 92
14	 44
42	 58
23	 11
45	121
18	100
28	  8
37	 99
11	 43
 5	 69
40	106
59	 79
21	 69
45	103
 3	 91
 6	 70
43	 21
26	 98
15	 63
12	 60
 6	104
55	101
17	 57
56	 82
21	 85
45	 73
26	 66
54	 90
49	 85
27	117
19	 65
26	 52
 5	 67
32	118
12	 18
23	119
36	 12
25	115
13	 15
25	 85
 5	 77
16	 26
50	 48
22	 48
51	113
31	 37
10	100
47	123
52	 52
20	 62
33	 71
14	 48
28	  0
34	 42
14	 84
37	 49
19	 93
20	 46
29	 85
39	 49
 8	 28
48	 92
52	118
52	 40
37	 75
41	109
17	 75
47	 27
35	107
34	122
30	116
39	 21
58	106
52	 36
23	 21
28	 84
19	123
37	 65
32	124
 9	 35
63	 65
37	 21
29	 17
27	 53
27	 91
42	  8
10	 22
24	 86
59	 59
14	 76
30	102
18	 62
15	 17
53	103
14	 38
50	 62
38	 98
 7	 41
56	 98
35	 53
21	 43
32	 22
32	 42
33	 39
29	123
55	 71
34	 88
43	 35
 8	 66
 2	 88
60	 40
39	 33
21	105
53	111
52	 12
42	 82
45	 11
20	 74
48	108
37	127
49	 67
11	 79
19	 41
19	 23
65	 57
25	 21
53	 17
40	 28
57	 39
23	 51
52	106
10	 20
60	 24
16	 44
50	106
31	 39
38	 12
14	 16
41	 19
34	 24
47	  5
 6	 72
50	 56
17	 27
44	 18
49	 71
29	125
22	 22
16	 14
33	 21
57	111
54	 26
13	 97
 4	 76
46	112
18	112
 6	 62
37	101
38	 20
36	 76
45	123
28	 26
56	 66
 4	 66
54	 12
13	 55
45	119
15	 97
39	  9
51	 45
32	 26
30	 22
45	 63
63	 99
 6	 74
47	 35
27	113
24	 32
58	 56
18	118
35	111
14	 56
47	 11
16	 52
32	 76
36	 86
38	 32
38	114
56	 42
33	 77
12	 34
60	 96
60	104
53	 27
17	111
36	120
12	 48
24	106
48	 36
20	 88
40	 22
14	 82
42	 68
52	114
49	 89
21	 93
 9	105
51	 33
 3	 93
16	 32
22	126
27	 49
36	 88
51	 11
12	 72
55	 81
55	 45
60	 10
62	 52
19	 77
37	111
62	 24
29	 69
62	 92
17	 35
28	102
27	 97
10	 30
 9	 63
33	 33
38	  8
62	 96
15	 71
 3	 73
18	 74
21	 95
57	 59
41	 85
32	 10
23	 73
52	 26
34	 36
15	 75
53	 61
37	 85
23	 71
45	 61
 3	 87
35	  9
 8	 20
32	 14
26	 50
39	113
29	 43
59	 69
37	 41
40	 24
29	 67
36	114
36	 62
 3	 99
58	 94
61	 47
43	 15
19	 73
55	109
58	 50
25	 95
11	 77
41	 33
50	 96
49	 49
14	 70
47	 15
19	105
33	 35
62	 22
62	 20
63	 57
 2	 94
43	 95
46	 94
36	 42
 8	 64
48	 12
50	 10
23	 89
33	109
43	 61
29	 73
45	  7
64	 88
56	104
42	116
23	 25
12	 46
17	 67
23	117
28	118
14	 22
29	 71
38	 78
64	 60
45	 35
55	 29
10	 38
27	 85
37	 93
43	117
40	 48
 7	 35
38	 50
46	 24
22	 96
58	 12
56	 62
57	 73
27	 37
24	  0
23	 33
28	 44
26	 28
39	 87
39	 99
 8	 58
25	113
52	102
 9	 85
28	116
40	 66
27	 57
39	 17
49	  9
24	 80
59	 51
18	 80
24	 20
39	 83
38	122
58	104
43	 73
41	 27
45	117
24	 12
59	 81
52	 20
56	 24
50	 54
21	 75
12	 16
43	 97
28	 80
30	118
18	106
 2	 64
27	 51
38	 48
39	101
14	 36
19	 31
38	 60
21	 45
33	 37
48	 98
25	 47
59	 43
66	 52
42	 30
18	 42
14	 50
31	 85
58	 48
 4	 82
47	 45
54	 60
39	 67
10	 86
 0	102
30	 34
19	 17
60	 80
52	 66
54	108
11	 89
12	 28
32	 94
35	 59
28	112
43	105
59	 93
46	110
 8	 86
 4	 68
 8	 56
47	105
45	 65
49	 91
19	 15
23	 59
32	 56
14	 18
41	 55
32	 86
56	114
43	 83
22	 92
26	 80
20	118
63	 51
18	 82
35	 23
42	 36
49	 39
15	 99
17	 31
30	 98
24	 98
 9	 29
39	 25
66	 30
 8	100
11	 23
22	 68
13	 71
 7	 53
32	 54
23	125
20	124
30	 14
47	 51
17	 11
11	 49
20	 20
12	 14
63	 25
34	 96
54	 22
56	 76
16	 62
41	125
40	 56
15	 83
63	 55
40	 74
39	 31
43	 77
 9	 19
62	 28
48	120
47	101
28	 40
60	 34
32	116
49	111
59	 87
14	 90
65	 61
48	 20
19	109
57	 77
44	 74
65	 45
21	 13
26	108
64	 66
34	 40
13	 59
21	117
18	 92
35	 49
55	 41
36	 36
44	 62
61	 35
26	 84
37	 35
30	 94
58	102
50	 36
44	 72
 6	102
28	 34
27	105
21	 27
58	 40
57	101
31	 91
 5	 73
38	 24
35	 57
12	 80
53	 25
29	 93
60	 42
31	 25
27	 63
10	 96
 7	 25
33	103
42	 74
34	 66
59	117
23	101
47	125
51	 91
36	104
58	 70
63	 81
14	 80
37	 69
34	 38
53	 67
26	 68
26	100
62	 38
53	 93
58	118
35	 69
63	 59
54	104
30	 66
11	 55
45	 17
52	 62
36	 82
64	 40
63	 85
14	102
18	122
62	 68
63	 75
40	 26
16	 30
24	 96
28	124
13	 63
50	 26
29	127
27	  3
60	 78
22	 62
51	115
51	 23
43	 39
19	 59
15	 19
12	 30
62	 50
55	117
23	109
 6	100
29	 59
23	 99
24	 68
60	 12
60	 64
31	121
61	 27
41	 81
18	 50
56	 26
60	 18
22	104
24	110
43	 17
48	 68
32	 70
 4	 62
24	  6
57	 21
12	 50
32	 62
14	 72
46	100
62	 40
54	 58
19	 69
47	 53
22	106
51	119
31	101
49	117
15	 25
31	125
32	 16
61	111
50	 76
29	117
15	 49
54	 70
61	101
21	 77
40	 62
 8	 80
33	121
64	 28
63	 93
31	 23
10	 92
16	 90
49	 35
49	119
53	 75
20	112
29	 53
50	 88
51	 13
49	 55
48	 26
17	 81
37	 89
20	 22
 7	 27
44	 96
54	 56
38	 84
37	117
44	 30
43	 79
53	 11
60	114
42	 88
29	 97
23	 15
 7	 65
65	 19
 8	 38
42	124
46	 88
39	 51
56	 46
20	 32
23	 83
10	 98
42	 70
55	 89
48	 58
22	 56
22	 34
25	  9
11	 63
31	 45
16	 48
27	  9
22	 78
63	 15
32	102
61	 83
43	 11
13	 27
59	 77
54	 18
19	 37
36	 60
56	 50
 4	104
50	110
39	 45
46	 28
51	 47
66	 34
14	 60
 9	 57
12	 24
39	 93
43	 25
45	 55
61	 57
21	 51
50	 66
10	 34
22	 94
38	 80
18	 28
23	 67
51	 73
50	 84
41	 87
44	 64
54	 66
60	 94
48	122
32	 18
32	 40
62	 44
40	 92
13	 61
60	 20
27	109
45	 51
60	 52
28	 24
13	 73
37	103
56	 54
35	 21
25	 31
 7	 85
18	 22
33	 23
18	 68
30	 52
13	 17
18	 96
13	 49
43	 53
22	 50
57	 71
 4	 54
59	 67
41	  9
63	 79
19	 63
27	123
48	114
31	 87
33	 15
 5	101
18	124
59	 29
14	 40
 3	 65
65	 69
23	  3
61	 61
34	 60
55	 21
29	 35
66	 60
25	119
52	 58
37	 91
39	 47
15	 61
36	 46
42	 92
46	118
18	110
60	 36
13	 83
26	 42
11	 41
42	 64
21	 17
63	 69
15	 91
43	 81
23	 69
34	 68
47	 55
28	 30
44	100
25	 77
20	 54
56	116
30	 72
19	 25
44	 46
52	110
44	  8
42	 86
38	 22
21	  9
65	 71
52	 50
58	108
31	 47
 3	 69
54	 20
 9	 59
38	112
34	 22
50	112
13	 81
40	 52
38	  6
52	 70
56	100
54	 54
11	 31
38	 36
 4	 58
61	 51
30	100
 8	 30
28	 32
24	116
 8	 90
23	 53
27	 43
49	 21
 8	 82
38	106
27	111
56	 10
28	 96
 9	101
59	 75
46	 80
27	 15
 6	 94
28	 56
53	 57
28	  6
38	 40
44	 28
34	 44
30	 74
45	 77
27	121
52	 72
58	 80
42	122
64	 30
12	 40
 9	 47
53	 89
14	 58
51	107
49	 93
61	 23
29	 83
15	 33
20	108
27	 31
40	114
55	 23
35	 27
65	 41
11	 33
20	122
27	 89
63	 31
12	 68
18	 26
 3	 95
51	117
48	 14
15	 43
62	 64
57	121
49	 43
63	 71
56	 48
46	 58
29	  9
63	 83
44	 88
51	 19
15	 41
39	 89
10	 28
45	 45
48	 60
39	123
12	 58
39	 81
19	 91
28	 18
34	100
17	 89
62	 36
30	 56
28	 60
36	124
39	 73
27	 95
50	 32
 7	 83
27	 47
36	 52
50	 98
61	 25
41	 13
20	 14
28	 68
38	 72
50	118
62	 56
19	  9
44	 70
36	 38
57	 33
19	113
23	 17
58	 14
26	 10
37	 57
17	 51
43	 75
19	 29
10	 78
51	 21
 7	 37
 9	 73
 6	 78
41	 43
20	 30
55	 93
41	 39
25	 67
16	 76
25	 23
41	 71
 5	 63
63	 27
48	 82
57	 67
47	117
66	 20
35	 41
46	 16
46	106
14	 92
43	 29
43	113
44	 36
24	 42
31	123
65	 21
46	114
58	 10
10	 64
56	 94
34	 10
55	 39
13	 43
 9	 33
50	122
39	103
51	 85
23	 13
37	 61
38	 42
35	113
 7	 31
53	 15
35	 37
18	 94
59	 83
56	118
38	 14
37	 59
16	 42
49	103
30	 90
28	108
28	 14
41	 21
33	111
26	106
46	 10
25	103
45	 39
59	 95
55	119
21	 89
 9	 89
22	 90
53	 47
32	110
55	 13
12	 38
37	121
22	 38
49	 25
62	 10
53	 63
49	 41
20	 40
27	 79
54	 16
35	 45
62	 30
41	 61
43	121
35	 17
 2	 96
36	 40
41	 59
39	115
20	 42
29	 91
18	114
24	 30
 8	 50
41	 95
60	 98
55	 75
 8	106
16	 50
17	 15
64	 10
54	100
44	 82
31	 61
37	107
59	 33
48	 54
13	 13
21	113
33	107
37	109
37	 47
35	 63
10	 74
37	 77
58	 28
40	100
29	 95
41	 65
48	110
57	 83
34	 70
43	 47
17	 87
28	 94
57	 89
51	 43
55	 33
46	 78
59	 27
38	 38
18	 48
31	119
55	 51
 7	 23
17	119
13	 45
20	 94
47	 49
34	102
64	 42
17	 65
54	 62
32	126
39	 41
35	 95
 3	 61
31	 13
19	103
23	 23
58	 88
27	 13
34	 80
21	 47
40	 14
43	 69
50	 94
42	104
56	 96
39	121
15	101
66	 24
52	 44
54	 84
39	 65
17	 37
52	 88
54	 78
20	 24
17	  9
53	 35
62	 58
13	 93
43	109
42	112
 3	103
56	 32
25	 13
41	 99
22	 84
24	 58
26	 40
26	 58
64	 54
40	120
59	 23
19	  7
40	 64
41	 73
56	 56
51	 75
31	 63
26	  2
31	 31
54	 64
60	 14
46	 38
 1	 91
39	 95
42	 84
36	112
35	 89
29	 77
22	 36
19	117
31	 97
33	 95
20	106
60	102
20	 90
23	  9
49	 47
59	 21
25	 15
60	110
11	 83
 6	 60
32	 82
47	111
51	 67
17	109
58	 30
 7	101
27	  5
49	121
64	 38
23	 41
22	118
50	  8
43	 67
57	103
26	 82
 7	 73
40	116
 3	101
32	 78
19	 53
 9	 45
 6	 52
17	101
34	 82
65	 35
51	 17
42	 94
37	 45
39	 19
35	 91
 7	 87
19	 33
19	 81
60	 84
31	 83
54	 34
41	 53
17	121
45	 69
30	 70
55	123
34	 46
35	  3
51	103
14	100
34	 32
17	 83
 5	 51
35	119
27	119
37	 23
62	 32
65	 79
59	 45
59	113
36	  8
43	 87
17	127
51	  7
37	 27
42	 54
58	 86
47	 59
17	 19
32	 46
31	 69
15	 11
64	 82
31	 33
19	 99
64	 44
33	 41
59	 35
31	 93
20	 38
26	 72
49	 79
 9	 99
11	 29
24	  2
60	 62
39	 37
64	 32
64	 76
63	 87
19	107
28	  4
57	 19
57	 53
32	 60
32	 64
37	 51
10	 42
33	 75
21	  7
18	120
47	 43
42	 90
55	 19
58	 60
42	 52
38	 16
36	 84
45	  9
17	  7
28	 58
34	120
49	 45
43	 37
14	 28
24	 54
48	 50
16	 84
61	 81
66	 26
57	 51
25	 89
33	 69
31	 51
 9	 21
14	 26
37	 39
28	 28
55	 15
35	 47
 2	102
65	 55
22	 14
25	107
46	 56
30	112
 7	 69
16	 68
54	 50
19	 19
43	107
11	 81
57	 27
12	 44
40	 54
26	118
38	 18
29	105
51	123
53	 71
53	 53
34	 72
34	114
33	 53
53	105
 6	 38
48	 62
 1	103
23	 97
32	 84
12	 36
56	 52
49	 19
49	125
52	 34
30	 80
65	 65
 6	 48
 8	 32
47	 37
16	 36
37	 79
 9	 39
16	 46
27	 21
42	 46
 7	105
55	 85
44	122
 4	 90
49	123
45	 33
33	123
47	 87
28	 36
27	 23
 2	 90
39	105
24	 10
33	 13
63	 39
26	116
25	 73
46	102
33	 91
12	 42
61	105
56	110
66	 46
10	 40
23	 63
10	 68
40	 82
26	 36
43	119
31	103
50	 44
36	 64
37	 83
12	 26
21	 57
46	 72
44	 68
27	 55
36	 28
26	102
11	 47
11	 39
33	 81
17	 33
24	 16
 7	 55
63	 67
13	 39
51	 31
50	 70
 6	 50
39	 69
65	 37
31	 89
17	 79
49	 81
63	 77
65	 39
14	 12
20	 58
 4	 92
55	 97
20	 34
64	 92
58	 22
46	 66
52	 22
 7	 29
38	 92
20	 26
48	 38
52	120
56	 18
13	 29
39	 77
22	120
 5	 45
 9	 61
 3	 97
23	 31
30	 32
 9	 71
29	 13
29	 61
26	 62
37	 67
31	 17
65	 53
42	106
33	 73
58	 82
32	  8
54	 88
28	 52
18	 16
53	 91
29	  7
22	  6
10	 82
 8	104
53	121
57	 43
39	 75
32	 36
17	 77
59	 65
46	 62
37	  9
19	 95
11	 45
30	122
28	110
46	 76
37	 13
40	 42
50	 90
60	 66
59	 13
25	111
20	 80
46	 44
12	 78
38	116
44	112
24	 88
11	 37
30	104
21	103
21	107
64	 74
39	 91
30	124
32	114
65	 75
46	 50
33	 25
41	 77
13	 87
25	 11
52	 56
65	 27
47	 97
45	 57
62	 84
12	 96
48	 40
14	 62
66	 54
17	 71
52	124
42	 34
39	 85
44	 44
11	 93
45	 43
36	100
 6	 40
20	 56
41	 83
34	 52
46	116
15	 81
45	 29
56	 64
17	 39
37	125
58	 16
54	 38
50	 20
35	  1
40	 20
 1	101
45	 15
29	 39
57	 41
 8	 92
45	 79
31	105
42	 32
26	 78
58	 76
 4	 98
54	 76
33	 83
41	 75
49	 83
55	 73
43	111
61	 71
36	116
30	 12
37	 33
47	 67
43	 51
 7	 75
30	110
54	 14
53	107
23	115
48	 56
 6	 58
 3	 85
22	 18
 4	 84
32	 34
33	105
17	 53
59	119
37	 53
53	109
44	110
32	108
51	 89
21	119
15	 51
42	 40
52	 78
24	 48
41	119
53	119
20	116
16	 96
32	 88
36	 50
55	 63
15	 47
48	 64
22	  8
61	109
39	 27
25	 49
40	 72
30	 58
42	 80
12	 32
51	 65
63	 91
53	 59
66	 38
54	 36
18	 12
40	118
10	 46
63	 49
28	 88
17	 97
24	120
23	 29
21	 35
28	 16
63	 37
38	 70
55	 25
 9	 49
33	101
60	106
27	 29
24	 34
29	107
43	 49
19	 27
63	 19
35	 19
65	 25
16	 40
25	 71
57	 49
62	 70
45	 97
57	 95
34	 18
 5	 97
46	 40
54	 32
53	 95
17	 91
20	 64
50	 38
26	124
61	 21
27	 83
17	 47
51	125
25	 93
25	 17
62	102
10	 32
42	108
17	105
41	 49
31	 27
25	117
59	 85
40	 60
44	 14
23	  5
54	122
39	 55
59	 61
55	 83
49	 51
11	 65
48	124
33	 97
47	 65
44	 34
59	 57
51	 69
58	 62
16	 56
60	 50
65	 29
28	 22
49	 29
31	 53
46	 54
44	 66
35	 39
35	 35
41	 51
40	 58
56	 34
55	 59
34	104
61	113
21	 83
62	 42
34	126
21	 33
40	 32
57	 47
64	 36
36	 16
21	 81
59	111
58	 46
56	 44
22	102
35	 25
47	119
37	 87
30	 96
47	 19
 5	 79
31	 81
36	 10
62	100
10	 76
63	 73
32	 90
38	104
44	 26
13	 53
54	 96
29	 55
49	 53
10	 72
59	 97
32	 20
22	 26
43	 89
33	 85
45	109
53	 77
38	 68
29	 57
51	 51
60	 48
50	 58
42	 10
 5	 87
23	 85
55	 11
36	 96
22	 54
29	 23
32	100
61	 79
29	 33
40	 86
60	 60
35	 67
63	 13
21	 21
61	 43
66	 48
39	 53
15	 13
48	 96
40	 34
23	103
50	116
32	 52
21	 19
12	 82
13	 57
20	 44
21	 39
50	 60
18	 36
50	120
60	 68
20	 18
64	 46
40	102
47	  7
36	 20
63	 33
60	 28
36	 98
23	  7
17	107
 8	 62
26	  6
 4	 64
 9	 95
24	100
17	 99
54	  8
55	 79
18	 52
61	 17
59	 53
14	 54
22	 88
23	 49
30	 24
42	 60
34	 12
56	 16
29	 21
 6	 82
26	112
58	 90
 5	 35
25	 61
 6	 32
26	 54
30	 30
27	125
36	 56
32	 58
36	 58
41	105
20	 92
30	 82
54	 10
57	 45
38	 96
57	 17
34	 74
49	 57
54	 86
 5	 57
48	 32
34	 64
35	117
18	 58
16	 78
54	118
24	 46
24	 60
31	 65
60	 70
53	 29
11	 35
58	 44
44	 16
25	 51
42	 56
49	 31
39	 23
31	 19
56	108
34	108
58	114
28	126
47	103
63	 61
61	 95
11	 15
51	 49
55	 49
47	 79
32	 48
28	 20
45	 59
30	 92
52	 28
33	 49
23	 45
38	 62
13	 95
15	 93
18	  8
30	106
48	 72
31	 73
61	 41
24	  4
22	 16
 7	 89
28	 72
30	 42
26	 34
46	 48
58	 36
 3	 75
22	 24
64	 62
17	 29
12	 70
57	 29
18	 84
35	 99
54	110
